구분자(PK),공구 대분류 코드,공구 대분류,공구 중분류 코드,공구 중분류,공구 이름,과금기준,수량,장소 PK,대여장소명,상세주소,위도,경도,전화번호,평일오픈시간,평일클로즈시간,생성일시,요금,cluster
16318,4,기타공구,44,기타공구,불법촬영감지카메라,1일,1,496,다산동주민센터 공구도서관,서울특별시 중구 신당동 432-24,37.55434,127.00828,02-3396-8357,900.0,1800.0,2024-04-22 18:40:21,3000원,-1
16327,4,기타공구,44,기타공구,블루투스 마이크,1일,1,496,다산동주민센터 공구도서관,서울특별시 중구 신당동 432-24,37.55434,127.00828,02-3396-8357,900.0,1800.0,2024-04-22 19:11:21,1000원,-1
16846,4,기타공구,44,기타공구,비트 세트,없음,1,461,응암2동 공유대여소,서울특별시 은평구 응암동 229-13,37.59458,126.92307,02-351-5264,900.0,1800.0,2024-07-02 08:36:35,무료,311
16417,4,기타공구,44,기타공구,빔프로젝트 스크린,1일,2,492,장충동 공구대여소,서울특별시 중구 장충동1가 37-14,37.56191,127.00784,02-3396-8504,900.0,1800.0,2024-05-16 13:52:37,1000원,39
15812,4,기타공구,44,기타공구,빠루(쇠지렛대),없음,1,161,이문제1동 공구대여소,서울특별시 동대문구 이문동 120-1,37.597861,127.0654478,02-2171-6610,900.0,1800.0,2023-07-19 15:26:04,무료,37
14516,4,기타공구,44,기타공구,사다리,없음,1,499,신당5동 공구도서관,서울특별시 중구 신당동 80-70,37.5625561,127.021512,02-3298-6844,1000.0,1700.0,2022-06-28 22:46:06,무료,183
14231,4,기타공구,44,기타공구,사다리,없음,1,471,사직동 공구대여소,서울특별시 종로구 경희궁1길 15,37.5713641,126.9706183,02-2148-5033,900.0,1800.0,2022-06-23 15:39:54,무료,183
9720,4,기타공구,44,기타공구,사다리,없음,1,13017,대치1동 주민센터 공구대여소,서울특별시 강남구 대치동 646-2,37.4931723,127.0567135,02-3423-8326,900.0,1800.0,2018-11-23 15:45:29,무료,183
17060,4,기타공구,44,기타공구,"사다리(다기능, LS형) LS-5",없음,2,504,중림종합사회복지관,서울특별시 중구 중림동 156-176,37.5595228,126.9662513,02-362-3348,900.0,2000.0,2024-12-04 15:13:05,무료,-1
12337,4,기타공구,44,기타공구,사다리A형 4단,1일,1,2432,화곡6동 주민센터 공구대여소,서울특별시 강서구 화곡동 980-1,37.551864,126.8501598,02-2600-7665,900.0,1800.0,2021-09-30 15:33:33,1000원,191
15377,4,기타공구,44,기타공구,삼각대,없음,1,13066,노량진2동주민센터 공구대여소,서울시 동작구 장승배기로19길 48,37.508509,126.937352,02-820-2430,900.0,1800.0,2023-04-11 11:20:00,무료,111
16326,4,기타공구,44,기타공구,삼각대 셀카봉,1일,1,496,다산동주민센터 공구도서관,서울특별시 중구 신당동 432-24,37.55434,127.00828,02-3396-8357,900.0,1800.0,2024-04-22 19:09:21,1000원,-1
15571,4,기타공구,44,기타공구,생활용 공구셋트,없음,1,13337,용두문화복지센터,고산자로28길 13,37.5753236,127.0391728,,600.0,2200.0,2023-05-03 13:43:42,무료,-1
15181,4,기타공구,44,기타공구,소켓렌치세트,없음,1,454,불광1동 공구대여소,서울특별시 은평구 불광동 613-1,37.61036,126.93208,02-351-5033 ,900.0,1800.0,2022-11-24 15:51:55,무료,282
15489,4,기타공구,44,기타공구,소켓세트,없음,1,462,응암3동 공구도서관,서울특별시 은평구 불광천길 410-17(응암3동주민센터),37.59223,126.91571,02-351-5273,900.0,1800.0,2023-05-01 12:15:49,무료,-1
10017,4,기타공구,44,기타공구,소타카핀,없음,7,13022,도곡1동 주민센터,서울특별시 강남구 도곡동 892-6,37.488238,127.0390246,02-3423-7453,900.0,1800.0,2018-11-27 14:14:50,무료,148
16331,4,기타공구,44,기타공구,소형 무선마이크 ,1일,1,496,다산동주민센터 공구도서관,서울특별시 중구 신당동 432-24,37.55434,127.00828,02-3396-8357,900.0,1800.0,2024-04-22 19:13:56,2000원,-1
16627,4,기타공구,44,기타공구,손목가드 자석밴드,1일,2,13236,석관동 주민센터,서울특별시 성북구 석관동 384-37,37.612957,127.061413,02-2241-5775,900.0,1800.0,2024-06-09 15:45:49,1000원,19
15307,4,기타공구,44,기타공구,손목가드 자석밴드,1일,2,13233,월곡1동주민센터,서울특별시 성북구 하월곡동 225-7,37.6105472,127.0357574,02-2241-6288,900.0,1800.0,2023-02-10 16:35:50,1000원,19
14184,4,기타공구,44,기타공구,손목가드 자석밴드,1일,2,261,장위2동 공구대여소,서울특별시 성북구 돌곶이로27길 12,37.6123899,127.0545206,02-2241-5717,900.0,1800.0,2022-06-23 13:44:23,1000원,19
15050,4,기타공구,44,기타공구,손보호기팡팡,없음,3,340,우리동네 공구도서관(영등포동),서울특별시 영등포구 영등포로53길 22,37.5203985,126.9106918,02-2670-1054,900.0,1800.0,2022-11-01 15:55:48,무료,6
14982,4,기타공구,44,기타공구,손보호기팡팡,없음,2,335,우리동네 공구도서관(여의동),서울특별시 영등포구 국제금융로 124,37.5177232,126.934584,02-2670-1092,900.0,1800.0,2022-10-31 15:36:50,무료,6
13879,4,기타공구,44,기타공구,손전등,1일,1,57,행운동 공구대여소,행운1길 43,37.4806541,126.9570456,02-879-4357,900.0,1800.0,2022-06-20 18:39:35,300원,218
17080,4,기타공구,44,기타공구,손전등 ,없음,1,504,중림종합사회복지관,서울특별시 중구 중림동 156-176,37.5595228,126.9662513,02-362-3348,900.0,2000.0,2024-12-04 15:23:13,무료,218
13651,4,기타공구,44,기타공구,손타카,없음,1,495,신당동주민센터 공구도서관,서울특별시 중구 신당동 300-6,37.5620364,127.0144345,02-3396-6713,900.0,1800.0,2022-06-16 16:57:44,무료,61
16943,4,기타공구,44,기타공구,송풍기,없음,1,154,장안제1동 공구대여소,서울특별시 동대문구 장안동 395-3,37.5678207,127.0665342,02-2171-6295,900.0,1800.0,2024-09-12 10:44:53,무료,229
16265,4,기타공구,44,기타공구,송풍기,없음,1,502,중림동주민센터 공구 및 물품 대여소,서울특별시 중구 만리동2가 273,37.5547875,126.9645476,02-3396-6927,900.0,1800.0,2024-04-03 14:45:19,무료,229
13647,4,기타공구,44,기타공구,송풍기,없음,1,495,신당동주민센터 공구도서관,서울특별시 중구 신당동 300-6,37.5620364,127.0144345,02-3396-6713,900.0,1800.0,2022-06-16 16:54:46,무료,229
15172,4,기타공구,44,기타공구,쇠망치,없음,3,455,불광2동 공구도서관,서울특별시 은평구 연서로41길 18,37.6263831,126.9272663,02-351-5081,900.0,1800.0,2022-11-22 17:10:12,무료,-1
15915,4,기타공구,44,기타공구,수동방역소독기,없음,3,13220,미아동주민센터,서울특별시 강북구 미아동 197-1,37.6270736,127.0269791,02-3778-4054,900.0,1800.0,2023-07-28 16:12:45,무료,16
13556,4,기타공구,44,기타공구,수동휠체어,1일,2,489,회현동 공구대여소,서울특별시 중구 회현동1가 164,37.5572864,126.9793216,02-3396-6534,900.0,1800.0,2022-06-14 17:18:03,2000원,-1
13597,4,기타공구,44,기타공구,수중펌프,없음,1,492,장충동 공구대여소,서울특별시 중구 장충동1가 37-14,37.56191,127.00784,02-3396-8504,900.0,1800.0,2022-06-15 17:03:25,무료,-1
15813,4,기타공구,44,기타공구,수평기,없음,1,161,이문제1동 공구대여소,서울특별시 동대문구 이문동 120-1,37.597861,127.0654478,02-2171-6610,900.0,1800.0,2023-07-19 15:26:40,무료,143
16169,4,기타공구,44,기타공구,수평자,없음,1,119,공릉1동주민센터 공구대여소,서울특별시 노원구 공릉동 499-25,37.624874,127.073838,02-2116-2495,900.0,1800.0,2024-02-13 09:30:38,무료,144
15189,4,기타공구,44,기타공구,수평자,없음,1,454,불광1동 공구대여소,서울특별시 은평구 불광동 613-1,37.61036,126.93208,02-351-5033 ,900.0,1800.0,2022-11-24 16:10:14,무료,144
781,4,기타공구,44,기타공구,숫돌,1일,4,70,성현동주민센터 가정용공구대여소,서울특별시 관악구 봉천동 1712-9,37.4894747,126.9481532,02-879-4267,900.0,1800.0,2018-01-23 17:33:00,300원,-1
15885,4,기타공구,44,기타공구,스마트 라돈감지기,없음,1,237,양재2동반딧불센터,서울특별시 서초구 양재동 323-1,37.47065,127.04128,02-2155-7922,1000.0,1800.0,2023-07-27 15:32:48,0원,-1
16926,4,기타공구,44,기타공구,스마트 양구스패너 세트,1일,1,276,석촌동 주민센터,서울특별시 송파구 백제고분로37길 16,37.503592,127.1037,02-2147-4360,900.0,1800.0,2024-09-03 17:32:05,10000원,-1
13653,4,기타공구,44,기타공구,스위스 밀리터리 공구,없음,1,495,신당동주민센터 공구도서관,서울특별시 중구 신당동 300-6,37.5620364,127.0144345,02-3396-6713,900.0,1800.0,2022-06-16 16:58:36,무료,-1
16199,4,기타공구,44,기타공구,스위스밀리터리 미니 드라이버 8p,1일,2,2431,화곡1동 주민센터 공구대여소,서울특별시 강서구 화곡동 425-13,37.5303331,126.8414902,02-2600-7525,900.0,1800.0,2024-02-23 16:50:19,500원,-1
16269,4,기타공구,44,기타공구,스위스밀리터리 수공구세트,없음,2,502,중림동주민센터 공구 및 물품 대여소,서울특별시 중구 만리동2가 273,37.5547875,126.9645476,02-3396-6927,900.0,1800.0,2024-04-03 15:19:20,무료,308
15491,4,기타공구,44,기타공구,스크래퍼,없음,1,462,응암3동 공구도서관,서울특별시 은평구 불광천길 410-17(응암3동주민센터),37.59223,126.91571,02-351-5273,900.0,1800.0,2023-05-01 12:16:54,무료,89
14259,4,기타공구,44,기타공구,스크래퍼,없음,1,13220,미아동주민센터,서울특별시 강북구 미아동 197-1,37.6270736,127.0269791,02-3778-4054,900.0,1800.0,2022-06-23 17:07:44,무료,89
16759,4,기타공구,44,기타공구,스크레이퍼,없음,1,455,불광2동 공구도서관,서울특별시 은평구 연서로41길 18,37.6263831,126.9272663,02-351-5081,900.0,1800.0,2024-06-24 08:58:32,무료,89
10921,4,기타공구,44,기타공구,스태플,없음,1,461,응암2동 공유대여소,서울특별시 은평구 응암동 229-13,37.59458,126.92307,02-351-5264,900.0,1800.0,2020-11-25 10:42:32,무료,-1
13799,4,기타공구,44,기타공구,"스테플러건(타카), 심(8box)",없음,1,288,잠실7동 주민센터,서울특별시 송파구 잠실동 85-1,37.50863,127.07714,02-2147-4766,900.0,1800.0,2022-06-20 14:34:14,무료,-1
13800,4,기타공구,44,기타공구,스텐헤라3,없음,1,288,잠실7동 주민센터,서울특별시 송파구 잠실동 85-1,37.50863,127.07714,02-2147-4766,900.0,1800.0,2022-06-20 14:34:51,무료,22
13801,4,기타공구,44,기타공구,스텐헤라5,없음,1,288,잠실7동 주민센터,서울특별시 송파구 잠실동 85-1,37.50863,127.07714,02-2147-4766,900.0,1800.0,2022-06-20 14:35:11,무료,22
16088,4,기타공구,44,기타공구,스트리퍼,없음,1,13025,삼성1동 주민센터 공구대여소,서울특별시 강남구 삼성동 161-2,37.5144372,127.0625398,02-3423-7803,900.0,1800.0,2023-11-27 10:27:58,무료,82
17063,4,기타공구,44,기타공구,스프레이 스티커 제거제 ,없음,1,504,중림종합사회복지관,서울특별시 중구 중림동 156-176,37.5595228,126.9662513,02-362-3348,900.0,2000.0,2024-12-04 15:14:36,무료,-1
15185,4,기타공구,44,기타공구,스프레이접착제,없음,3,454,불광1동 공구대여소,서울특별시 은평구 불광동 613-1,37.61036,126.93208,02-351-5033 ,900.0,1800.0,2022-11-24 16:05:12,무료,-1
15186,4,기타공구,44,기타공구,스프링청소기,없음,1,454,불광1동 공구대여소,서울특별시 은평구 불광동 613-1,37.61036,126.93208,02-351-5033 ,900.0,1800.0,2022-11-24 16:06:23,무료,71
13913,4,기타공구,44,기타공구,스프링청소기,없음,0,13204,신정3동주민센터 공구대여소,서울특별시 양천구 신정동 1263,37.5151685,126.8547892,02-2620-4237,900.0,1800.0,2022-06-21 09:45:01,무료,71
9443,4,기타공구,44,기타공구,스프링청소기,없음,1,13013,일원1동 주민센터,서울특별시 강남구 일원동 712-3,37.4918388,127.0879628,02-3423-8370,900.0,1800.0,2018-11-22 10:33:31,무료,71
16878,4,기타공구,44,기타공구,실리콘 건 (카탓형),없음,1,110,시흥2동 주민센터 공구도서관,서울특별시 금천구 금하로 764 금천종합복지타운 1층 시흥2동주민센터,37.4495487,126.9148345,02-2104-5652,900.0,1800.0,2024-07-31 14:27:16,무료,-1
17125,4,기타공구,44,기타공구,실리콘건,없음,1,246,금호2-3가동 공구대여소,서울특별시 성동구 금호동2가 1212,37.55321,127.02092,02-2286-7364,900.0,1800.0,2025-01-07 13:25:25,무료,101
16166,4,기타공구,44,기타공구,실리콘건,없음,2,119,공릉1동주민센터 공구대여소,서울특별시 노원구 공릉동 499-25,37.624874,127.073838,02-2116-2495,900.0,1800.0,2024-02-13 09:28:30,무료,101
14991,4,기타공구,44,기타공구,실리콘건,없음,1,13224,당산1동 주민센터,서울특별시 영등포구 당산동3가 250,37.5249643,126.897443,02-2670-1106,900.0,1800.0,2022-10-31 16:02:57,무료,101
13797,4,기타공구,44,기타공구,실리콘건,없음,1,288,잠실7동 주민센터,서울특별시 송파구 잠실동 85-1,37.50863,127.07714,02-2147-4766,900.0,1800.0,2022-06-20 14:33:25,무료,101
10609,4,기타공구,44,기타공구,실리콘건,없음,2,13035,항동 공구대여소,서울특별시 구로구 항동 243-1,37.4790477,126.8223129,02-2620-7595,900.0,1800.0,2020-11-23 15:02:33,무료,101
11042,4,기타공구,44,기타공구,실리콘건 ,없음,1,13045,망우3동주민센터 공구대여소,서울특별시 중랑구 망우동 529-2,37.5918564,127.0949231,02-2094-6535,900.0,1800.0,2020-11-25 13:55:06,무료,101
14755,4,기타공구,44,기타공구,실리콘바이오,없음,3,13013,일원1동 주민센터,서울특별시 강남구 일원동 712-3,37.4918388,127.0879628,02-3423-8370,900.0,1800.0,2022-08-16 12:08:08,무료,-1
15122,4,기타공구,44,기타공구,"쌍발 발펌프(자전거,공,튜브)",없음,1,379,이태원제1동주민센터 우리동네 공구함,서울특별시 용산구 이태원동 100-3,37.532474,126.9950687,02-2199-8628,900.0,1800.0,2022-11-09 13:50:41,무료,-1
10124,4,기타공구,44,기타공구,아나로그 테스터기,없음,1,13024,대치2동 주민센터 공구대여소,서울특별시 강남구 영동대로65길 24,37.5023094,127.064183,02-3423-8430,900.0,1800.0,2018-11-27 15:28:07,무료,76
9441,4,기타공구,44,기타공구,아나로그 테스터기,없음,1,13013,일원1동 주민센터,서울특별시 강남구 일원동 712-3,37.4918388,127.0879628,02-3423-8370,900.0,1800.0,2018-11-22 10:32:45,무료,76
16425,4,기타공구,44,기타공구,아이스쿨러,1일,2,492,장충동 공구대여소,서울특별시 중구 장충동1가 37-14,37.56191,127.00784,02-3396-8504,900.0,1800.0,2024-05-16 14:09:17,2000원,-1
12455,4,기타공구,44,기타공구,안전그네전신형 (원터치형),1일,2,13168,집수리지원센터 공구대여소(건축과),서울특별시 성북구 삼선동5가 411,37.5894,127.016749,02-2241-2923,900.0,1800.0,2021-10-01 12:58:32,1000원,-1
12458,4,기타공구,44,기타공구,안전띠,1일,15,13168,집수리지원센터 공구대여소(건축과),서울특별시 성북구 삼선동5가 411,37.5894,127.016749,02-2241-2923,900.0,1800.0,2021-10-01 12:59:31,1000원,8
12459,4,기타공구,44,기타공구,안전로프,1일,1,13168,집수리지원센터 공구대여소(건축과),서울특별시 성북구 삼선동5가 411,37.5894,127.016749,02-2241-2923,900.0,1800.0,2021-10-01 12:59:51,1000원,8
12454,4,기타공구,44,기타공구,안전모,1일,5,13168,집수리지원센터 공구대여소(건축과),서울특별시 성북구 삼선동5가 411,37.5894,127.016749,02-2241-2923,900.0,1800.0,2021-10-01 12:57:50,1000원,8
10007,4,기타공구,44,기타공구,안전모,없음,3,13022,도곡1동 주민센터,서울특별시 강남구 도곡동 892-6,37.488238,127.0390246,02-3423-7453,900.0,1800.0,2018-11-27 14:10:26,무료,8
9753,4,기타공구,44,기타공구,안전모,없음,2,13018,압구정동 주민센터 공구대여소,서울특별시 강남구 압구정동 458,37.530654,127.0307178,02-3423-7606,900.0,1800.0,2018-11-26 09:44:17,무료,8
9538,4,기타공구,44,기타공구,안전모,없음,3,13013,일원1동 주민센터,서울특별시 강남구 일원동 712-3,37.4918388,127.0879628,02-3423-8370,900.0,1800.0,2018-11-22 10:59:04,무료,8
9335,4,기타공구,44,기타공구,안전모,없음,1,13007,개포4동 주민센터,서울특별시 강남구 개포동 1211-4,37.4788568,127.0516419,02-3423-7854,900.0,1800.0,2018-11-20 16:48:19,무료,8
16333,4,기타공구,44,기타공구,알패드33 테이블용 스탠드,1일,1,496,다산동주민센터 공구도서관,서울특별시 중구 신당동 432-24,37.55434,127.00828,02-3396-8357,900.0,1800.0,2024-04-22 19:15:21,2000원,-1
12359,4,기타공구,44,기타공구,양손가위,1일,1,2432,화곡6동 주민센터 공구대여소,서울특별시 강서구 화곡동 980-1,37.551864,126.8501598,02-2600-7665,900.0,1800.0,2021-09-30 15:42:21,1000원,141
15220,4,기타공구,44,기타공구,에어건,1일,2,13242,삼선동 주민센터,서울특별시 성북구 삼선동4가 349-1,37.5908815,127.0146539,02)2241-5045,900.0,1800.0,2023-01-12 19:01:28,1000원,40
2259,4,기타공구,44,기타공구,엔진용품,없음,1,469,은평물품공유센터,서울특별시 은평구 연서로 34길 11-1,37.62145,126.92781,02-358-0607,1000.0,1800.0,2018-01-23 17:33:00,무료,-1
